type,ident,lat,long,y_proj,x_proj,new_seg,display,color,altitude,depth,temp,time,model,filename,ltime
TRACK,Equipo 1,-16.38014568,-71.54209657,-1938795.873,2837912.085,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.38035412,-71.54217168,-1938819.413,2837900.851,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.38067413,-71.54222205,-1938856.368,2837890.969,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.38214259,-71.54256763,-1939024.509,2837832.646,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.38222895,-71.54252913,-1939035.138,2837835.886,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.38303189,-71.54250464,-1939129.761,2837828.199,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.3831548,-71.5425107,-1939144.122,2837825.91,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.38321993,-71.54252156,-1939151.635,2837823.83,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.38328364,-71.5425113,-1939159.248,2837824.163,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.38331586,-71.54250142,-1939163.157,2837824.863,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.38345637,-71.54242553,-1939180.617,2837831.636,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.38364535,-71.54232437,-1939204.087,2837840.644,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.38381564,-71.54222789,-1939225.304,2837849.365,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.38388388,-71.54217711,-1939233.958,2837854.233,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.38396076,-71.54207062,-1939244.329,2837865.306,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.38405826,-71.54193053,-1939257.543,2837879.921,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.38413524,-71.54175795,-1939268.758,2837898.486,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.38416455,-71.54166624,-1939273.355,2837908.503,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.3841565,-71.54150251,-1939274.47,2837927.174,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.38415449,-71.5413962,-1939275.571,2837939.254,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.38435636,-71.53996553,-1939317.286,2838098.85,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.38168998,-71.5392044,-1939013.66,2838219.914,False, , ,0, , , , , , 
TRACK,Equipo 2, , ,-1.516416327,20763369.87, , , , , , , , , , 
TRACK,Equipo 2,-16.38865643,-71.55059204,-1939688.67,2836837.891,False, , ,0, , , , , , 
TRACK,Equipo 2,-16.38815309,-71.5519082,-1939612.995,2836695.221,False, , ,0, , , , , , 
TRACK,Equipo 2,-16.38823687,-71.5519236,-1939622.641,2836692.383,False, , ,0, , , , , , 
TRACK,Equipo 2,-16.38833589,-71.55186909,-1939634.957,2836697.274,False, , ,0, , , , , , 
TRACK,Equipo 2,-16.38840851,-71.55173364,-1939645.191,2836711.685,False, , ,0, , , , , , 
TRACK,Equipo 2,-16.38856355,-71.55161615,-1939664.878,2836722.986,False, , ,0, , , , , , 
