type,ident,lat,long,y_proj,x_proj,new_seg,display,color,altitude,depth,temp,time,model,filename,ltime
TRACK,FA15 - Terreno Recreación P D Ar, , ,-1.516416327,20763369.87, , , , , , , , , , 
TRACK,FA15 - Terreno Recreación P D Ar,-16.31581724,-71.55819202,-1931037.649,2836922.983,False, , ,0, , , , , , 
TRACK,FA15 - Terreno Recreación P D Ar,-16.31793046,-71.55867336,-1931279.843,2836840.973,False, , ,0, , , , , , 
TRACK,FA15 - Terreno Recreación P D Ar,-16.32080644,-71.55917517,-1931611.373,2836746.744,False, , ,0, , , , , , 
TRACK,FA15 - Terreno Recreación P D Ar,-16.32077003,-71.55598198,-1931647.104,2837109.414,False, , ,0, , , , , , 
TRACK,FA15 - Terreno Recreación P D Ar,-16.31780524,-71.55603061,-1931298.241,2837142.366,False, , ,0, , , , , , 
TRACK,FA15 - Terreno Recreación P D Ar,-16.31634908,-71.55603082,-1931127.192,2837161.234,False, , ,0, , , , , , 
TRACK,FA15 - Terreno Recreación P D Ar,-16.31635481,-71.55716974,-1931113.598,2837031.969,False, , ,0, , , , , , 
TRACK,FA15 - Terreno Recreación P D Ar,-16.31540415,-71.55720036,-1931001.547,2837040.827,False, , ,0, , , , , , 
TRACK,FA15 - Terreno Recreación P D Ar,-16.31535565,-71.55796557,-1930986.266,2836954.656,False, , ,0, , , , , , 
TRACK,FA16 - Mercado V. Fontana, , ,-1.516416327,20763369.87, , , , , , , , , , 
TRACK,FA16 - Mercado V. Fontana,-16.32075435,-71.55379725,-1931672.64,2837357.432,False, , ,0, , , , , , 
TRACK,FA16 - Mercado V. Fontana,-16.3194453,-71.55342565,-1931523.529,2837416.57,False, , ,0, , , , , , 
TRACK,FA16 - Mercado V. Fontana,-16.31631806,-71.55260964,-1931166.412,2837549.713,False, , ,0, , , , , , 
TRACK,FA16 - Mercado V. Fontana,-16.31631515,-71.55592235,-1931124.566,2837173.977,False, , ,0, , , , , , 
TRACK,FA16 - Mercado V. Fontana,-16.32076032,-71.55584483,-1931647.682,2837125.097,False, , ,0, , , , , , 
TRACK,FA17 - Losa deportiva Flora Tristan, , ,-1.516416327,20763369.87, , , , , , , , , , 
TRACK,FA17 - Losa deportiva Flora Tristan,-16.31910244,-71.56112121,-1931386.842,2836548.115,False, , ,0, , , , , , 
TRACK,FA17 - Losa deportiva Flora Tristan,-16.31976054,-71.56202403,-1931452.834,2836437.174,False, , ,0, , , , , , 
TRACK,FA17 - Losa deportiva Flora Tristan,-16.31982549,-71.56327547,-1931444.789,2836294.387,False, , ,0, , , , , , 
