ident;lat;long;y_proj;x_proj;new_seg
1.11.38-9;-16.38261324;-71.50513232;-1939551.273;2842071.83;False
1.11.38-9;-16.38242908;-71.50521032;-1939528.654;2842065.39;False
1.11.38-9;-16.38214828;-71.50537063;-1939493.642;2842050.875;False
1.11.38-9;-16.38233513;-71.50569459;-1939511.51;2842011.692;False
1.11.38-10; ; ;-1.516416327;20763369.87; 
1.11.38-10;-16.38241197;-71.50517923;-1939527.036;2842069.138;False
1.11.38-10;-16.38260427;-71.50509735;-1939550.66;2842075.914;False
1.11.38-10;-16.38226444;-71.50489851;-1939513.242;2842102.904;False
1.11.38-10;-16.38200308;-71.50513168;-1939479.596;2842079.872;False
1.11.38-10;-16.38213151;-71.50534076;-1939492.049;2842054.481;False
1.11.38-11; ; ;-1.516416327;20763369.87; 
1.11.38-11;-16.38223975;-71.50485242;-1939510.922;2842108.453;False
1.11.38-11;-16.38216358;-71.50471989;-1939503.644;2842124.479;False
1.11.38-11;-16.38209784;-71.50462726;-1939497.088;2842135.844;False
1.11.38-11;-16.38199434;-71.5047296;-1939483.638;2842125.588;False
1.11.38-11;-16.38182924;-71.5048055;-1939463.284;2842119.136;False
1.11.38-11;-16.38189327;-71.5049456;-1939469.041;2842102.41;False
1.11.38-11;-16.38196955;-71.50507128;-1939476.417;2842087.16;False
1.11.38-12; ; ;-1.516416327;20763369.87; 
1.11.38-12;-16.38208441;-71.50459997;-1939495.855;2842139.114;False
1.11.38-12;-16.38188842;-71.50428145;-1939476.844;2842177.8;False
1.11.38-12;-16.38183127;-71.50448465;-1939467.568;2842155.5;False
1.11.38-12;-16.38196722;-71.50469471;-1939480.892;2842129.9;False
1.11.39-1; ; ;-1.516416327;20763369.87; 
1.11.39-1;-16.38297587;-71.50491169;-1939596.66;2842092.117;False
1.11.39-1;-16.38269904;-71.50434356;-1939571.299;2842160.168;False
1.11.39-1;-16.38242742;-71.50449172;-1939537.519;2842146.912;False
1.11.39-1;-16.38270267;-71.50505237;-1939562.789;2842079.73;False
1.11.39-2; ; ;-1.516416327;20763369.87; 
1.11.39-2;-16.38266597;-71.5050559;-1939558.432;2842079.809;False
1.11.39-2;-16.38239159;-71.50451234;-1939533.05;2842145.041;False
1.11.39-2;-16.38217035;-71.5046305;-1939505.567;2842134.53;False
1.11.39-2;-16.38231147;-71.50484163;-1939519.485;2842108.74;False
1.11.39-2;-16.38235559;-71.5048898;-1939524.061;2842102.701;False
1.11.39-2;-16.38266331;-71.50507272;-1939557.907;2842077.935;False
1.11.39-3; ; ;-1.516416327;20763369.87; 
1.11.39-3;-16.38268262;-71.50431016;-1939569.791;2842164.171;False
1.11.39-3;-16.38253511;-71.5040329;-1939555.956;2842197.544;False
1.11.39-3;-16.38198248;-71.5043423;-1939487.128;2842169.669;False
1.11.39-3;-16.38215956;-71.50461017;-1939504.555;2842136.976;False
1.11.39-4; ; ;-1.516416327;20763369.87; 
1.11.39-4;-16.38252878;-71.5040002;-1939555.624;2842201.334;False
1.11.39-4;-16.3824145;-71.50377982;-1939544.978;2842227.822;False
1.11.39-4;-16.38228999;-71.50383799;-1939529.615;2842222.851;False
1.11.39-4;-16.38222097;-71.50384559;-1939521.41;2842222.89;False
1.11.39-4;-16.3819295;-71.503791;-1939487.854;2842232.889;False
1.11.39-4;-16.38189067;-71.50414804;-1939478.79;2842192.901;False
1.11.39-4;-16.3819573;-71.50429937;-1939484.712;2842174.868;False
1.11.39-5; ; ;-1.516416327;20763369.87; 
1.11.39-5;-16.38226843;-71.50381747;-1939527.341;2842225.46;False
1.11.39-5;-16.38240281;-71.50375648;-1939543.898;2842230.622;False
1.11.39-5;-16.38233084;-71.50361177;-1939537.267;2842247.975;False
1.11.39-5;-16.38231431;-71.50338659;-1939538.164;2842273.73;False
1.11.39-5;-16.38200856;-71.50336474;-1939502.517;2842280.202;False
1.11.39-5;-16.38194737;-71.50375826;-1939490.367;2842236.368;False
1.11.39-6; ; ;-1.516416327;20763369.87; 
1.11.39-6;-16.38226941;-71.50334556;-1939533.407;2842278.97;False
1.11.39-6;-16.38243172;-71.50234084;-1939565.144;2842390.803;False
1.11.39-6;-16.38215182;-71.50223577;-1939533.584;2842406.376;False
1.11.39-6;-16.38213689;-71.50241709;-1939529.544;2842386.006;False
1.11.39-6;-16.38200216;-71.50329466;-1939502.649;2842288.233;False
1.11.39-7; ; ;-1.516416327;20763369.87; 
1.11.39-7;-16.38248718;-71.5033067;-1939559.481;2842280.533;False
1.11.39-7;-16.38285259;-71.50256993;-1939611.703;2842359.322;False
1.11.39-7;-16.38248647;-71.50237905;-1939571.096;2842385.754;False
1.11.39-7;-16.38246944;-71.50238189;-1939569.059;2842385.655;False
1.11.39-7;-16.3823081;-71.50332991;-1939538.149;2842280.24;False
1.11.40-1; ; ;-1.516416327;20763369.87; 
1.11.40-1;-16.38260851;-71.50207255;-1939589.299;2842418.922;False
1.11.40-1;-16.38249713;-71.50233948;-1939572.847;2842390.103;False
1.11.40-1;-16.38285753;-71.50252054;-1939612.907;2842364.86;False
1.11.40-1;-16.382899;-71.50253056;-1939617.652;2842363.181;False
1.11.40-1;-16.38298403;-71.50255686;-1939627.312;2842359.087;False
1.11.40-1;-16.38304653;-71.50244234;-1939636.099;2842371.259;False
1.11.40-1;-16.38296013;-71.50240057;-1939626.474;2842377.126;False
1.11.40-1;-16.38291356;-71.50250427;-1939619.695;2842365.973;False
1.11.40-1;-16.38287923;-71.50248852;-1939615.86;2842368.208;False
1.11.40-1;-16.38300442;-71.50226241;-1939633.42;2842392.217;False
1.11.40-2; ; ;-1.516416327;20763369.87; 
1.11.40-2;-16.3830294;-71.50223618;-1939636.685;2842394.866;False
1.11.40-2;-16.38313307;-71.50203201;-1939651.44;2842416.668;False
1.11.40-2;-16.3828239;-71.50164471;-1939620;2842464.634;False
1.11.40-2;-16.38262254;-71.50203685;-1939591.397;2842422.788;False
1.11.40-3; ; ;-1.516416327;20763369.87; 
1.11.40-3;-16.38243751;-71.5023096;-1939566.218;2842394.27;False
1.11.40-3;-16.38277958;-71.50157958;-1939615.614;2842472.599;False
1.11.40-3;-16.38272607;-71.50149467;-1939610.398;2842482.929;False
1.11.40-3;-16.38254969;-71.50138795;-1939591.021;2842497.337;False
1.11.40-3;-16.38235255;-71.50175739;-1939563.201;2842458.01;False
1.11.40-3;-16.38214932;-71.50218631;-1939533.915;2842412.018;False
1.11.40-4; ; ;-1.516416327;20763369.87; 
1.11.40-4;-16.38271504;-71.50140506;-1939610.232;2842493.236;False
1.11.40-4;-16.38287028;-71.50104206;-1939633.049;2842532.379;False
1.11.40-4;-16.38288227;-71.50098747;-1939635.146;2842538.415;False
1.11.40-4;-16.38287919;-71.50095704;-1939635.168;2842541.906;False
1.11.40-4;-16.38285902;-71.50093609;-1939633.062;2842544.546;False
1.11.40-4;-16.38278443;-71.5008932;-1939624.841;2842550.384;False
1.11.40-4;-16.38256772;-71.50133754;-1939593.775;2842502.819;False
1.11.40-5; ; ;-1.516416327;20763369.87; 
1.11.40-5;-16.382723;-71.50088387;-1939617.74;2842552.245;False
1.11.40-5;-16.38279426;-71.50075465;-1939627.743;2842565.97;False
1.11.40-5;-16.38239668;-71.50046604;-1939584.67;2842603.898;False
1.11.40-5;-16.38246697;-71.50035676;-1939594.307;2842615.374;False
1.11.40-5;-16.38230984;-71.50022902;-1939577.457;2842631.915;False
1.11.40-5;-16.38215549;-71.50050238;-1939555.874;2842602.927;False
1.11.40-5;-16.38219161;-71.50056088;-1939559.38;2842595.82;False
1.11.40-6; ; ;-1.516416327;20763369.87; 
1.11.40-6;-16.38229268;-71.50020491;-1939575.745;2842634.873;False
1.11.40-6;-16.38211003;-71.50001192;-1939556.719;2842659.149;False
1.11.40-6;-16.38202921;-71.4998557;-1939549.193;2842677.923;False
1.11.40-6;-16.38155118;-71.49941162;-1939498.629;2842734.535;False
1.11.40-6;-16.3814366;-71.49953043;-1939483.669;2842722.557;False
1.11.40-6;-16.3815687;-71.49964143;-1939497.789;2842708.242;False
1.11.40-6;-16.38168165;-71.49974826;-1939509.713;2842694.65;False
1.11.40-6;-16.3817503;-71.49984993;-1939516.496;2842682.221;False
1.11.40-6;-16.38177455;-71.49990131;-1939518.698;2842676.077;False
1.11.40-6;-16.38214609;-71.50043818;-1939555.579;2842610.332;False
1.11.40-7; ; ;-1.516416327;20763369.87; 
1.11.40-7;-16.38084707;-71.49931784;-1939417.085;2842754.371;False
1.11.40-7;-16.38069231;-71.49924325;-1939399.844;2842764.852;False
1.11.40-7;-16.38047974;-71.49922436;-1939375.107;2842769.772;False
1.11.40-7;-16.38027411;-71.49912295;-1939352.225;2842783.961;False
1.11.40-7;-16.3801199;-71.49897912;-1939335.921;2842802.288;False
1.11.40-7;-16.38003757;-71.49907426;-1939325.048;2842792.573;False
1.11.40-7;-16.38016972;-71.49921553;-1939338.794;2842774.823;False
1.11.40-7;-16.38029529;-71.49930559;-1939352.411;2842762.969;False
1.11.40-7;-16.38038796;-71.4993434;-1939362.821;2842757.469;False
1.11.40-7;-16.38062003;-71.49942569;-1939389.05;2842745.104;False
1.11.40-7;-16.38077935;-71.49950045;-1939406.826;2842734.544;False
1.11.40-8; ; ;-1.516416327;20763369.87; 
1.11.40-8;-16.37961331;-71.49869871;-1939279.937;2842840.71;False
1.11.40-8;-16.37980455;-71.49883928;-1939300.633;2842822.268;False
1.11.40-8;-16.38001182;-71.49904027;-1939322.452;2842796.764;False
1.11.40-8;-16.38007935;-71.49895799;-1939331.423;2842805.214;False
1.11.40-8;-16.37996944;-71.49880604;-1939320.426;2842823.885;False
1.11.40-8;-16.37986299;-71.49863414;-1939310.087;2842844.772;False
1.11.40-8;-16.37974448;-71.49852057;-1939297.595;2842859.203;False
1.11.40-9; ; ;-1.516416327;20763369.87; 
1.11.40-9;-16.37961892;-71.49866182;-1939281.062;2842844.821;False
1.11.40-9;-16.37963014;-71.498642;-1939282.63;2842846.922;False
1.11.40-9;-16.37960743;-71.4985709;-1939280.858;2842855.283;False
1.11.40-9;-16.3794853;-71.49842529;-1939268.345;2842873.394;False
1.11.40-9;-16.37918252;-71.49794848;-1939238.784;2842931.431;False
1.11.40-9;-16.37903985;-71.4976267;-1939226.079;2842969.792;False
1.11.40-9;-16.37883176;-71.49773585;-1939200.254;2842960.131;False
1.11.40-9;-16.37934785;-71.49855639;-1939250.543;2842860.32;False
1.11.41-1; ; ;-1.516416327;20763369.87; 
1.11.41-1;-16.38208616;-71.50536085;-1939486.467;2842052.795;False
1.11.41-1;-16.38188285;-71.50501931;-1939466.887;2842094.186;False
1.11.41-1;-16.38135955;-71.50506895;-1939404.781;2842095.391;False
1.11.41-1;-16.38135663;-71.50550948;-1939398.883;2842045.466;False
1.11.41-2; ; ;-1.516416327;20763369.87; 
1.11.41-2;-16.38186997;-71.50495034;-1939466.243;2842102.178;False
1.11.41-2;-16.3818063;-71.50476287;-1939461.126;2842124.271;False
1.11.41-2;-16.38177073;-71.50460533;-1939458.934;2842142.603;False
1.11.41-2;-16.38173292;-71.5045673;-1939454.971;2842147.411;False
1.11.41-2;-16.38132011;-71.50460636;-1939405.978;2842148.372;False
1.11.41-2;-16.38134425;-71.50501411;-1939403.674;2842101.81;False
1.11.41-3; ; ;-1.516416327;20763369.87; 
1.11.41-3;-16.38178957;-71.50449671;-1939462.517;2842154.677;False
1.11.41-3;-16.38183072;-71.50410373;-1939472.306;2842198.709;False
1.11.41-3;-16.38127886;-71.50413218;-1939407.111;2842202.691;False
1.11.41-3;-16.38130631;-71.50454977;-1939405.07;2842154.97;False
1.11.41-4; ; ;-1.516416327;20763369.87; 
1.11.41-4;-16.3818335;-71.50403577;-1939473.49;2842206.382;False
1.11.41-4;-16.38187615;-71.50379624;-1939481.52;2842232.991;False
1.11.41-4;-16.38122267;-71.50368091;-1939406.198;2842254.606;False
1.11.41-4;-16.38125906;-71.50408255;-1939405.41;2842208.578;False
1.11.41-5; ; ;-1.516416327;20763369.87; 
1.11.41-5;-16.38188228;-71.5037324;-1939483.045;2842240.152;False
1.11.41-5;-16.38195217;-71.50336479;-1939495.892;2842280.933;False
1.11.41-5;-16.3812838;-71.50324587;-1939418.865;2842303.149;False
1.11.41-5;-16.38122511;-71.5036244;-1939407.198;2842260.984;False
1.11.41-6; ; ;-1.516416327;20763369.87; 
1.11.41-6;-16.38195366;-71.50327635;-1939497.182;2842290.943;False
1.11.41-6;-16.38200604;-71.50289111;-1939508.193;2842333.953;False
1.11.41-6;-16.38135697;-71.5027626;-1939433.555;2842357.005;False
1.11.41-6;-16.3812802;-71.50316608;-1939419.448;2842312.247;False
1.11.41-7; ; ;-1.516416327;20763369.87; 
1.11.41-7;-16.38200471;-71.50281226;-1939509.032;2842342.913;False
1.11.41-7;-16.38206823;-71.50242689;-1939521.354;2842385.791;False
1.11.41-7;-16.38178829;-71.50235228;-1939489.405;2842397.91;False
1.11.41-7;-16.38142074;-71.50230887;-1939446.769;2842407.634;False
1.11.41-7;-16.38135675;-71.50268985;-1939434.447;2842365.26;False
1.11.41-8; ; ;-1.516416327;20763369.87; 
1.11.41-8;-16.38216389;-71.50204006;-1939537.471;2842428.416;False
1.11.41-8;-16.38230281;-71.50172872;-1939557.718;2842461.912;False
1.11.41-8;-16.38177664;-71.50147012;-1939499.16;2842498.116;False
1.11.41-8;-16.38162421;-71.50179012;-1939477.216;2842463.813;False
1.11.41-9; ; ;-1.516416327;20763369.87; 
1.11.41-9;-16.38234149;-71.50165991;-1939563.13;2842469.211;False
1.11.41-9;-16.38249287;-71.50137715;-1939584.482;2842499.304;False
1.11.41-9;-16.38196392;-71.50109504;-1939525.893;2842538.21;False
1.11.41-9;-16.38181193;-71.50140331;-1939504.148;2842505.232;False
1.11.41-10; ; ;-1.516416327;20763369.87; 
1.11.41-10;-16.38253614;-71.50130215;-1939590.512;2842507.245;False
1.11.41-10;-16.38270992;-71.50094845;-1939615.389;2842545.091;False
1.11.41-10;-16.3821874;-71.5006209;-1939558.129;2842589.068;False
1.11.41-10;-16.3819953;-71.50102205;-1939530.5;2842546.079;False
1.11.42-1; ; ;-1.516416327;20763369.87; 
1.11.42-1;-16.38119898;-71.50539611;-1939381.791;2842060.382;False
1.11.42-1;-16.38116123;-71.50489876;-1939383.625;2842117.284;False
1.11.42-1;-16.38066451;-71.50495291;-1939324.585;2842117.628;False
1.11.42-1;-16.38057171;-71.50501112;-1939312.948;2842112.239;False
1.11.42-1;-16.38056657;-71.50535145;-1939308.053;2842073.706;False
1.11.42-1;-16.38109429;-71.50544245;-1939368.907;2842056.494;False
1.11.42-2; ; ;-1.516416327;20763369.87; 
1.11.42-2;-16.38083275;-71.50485269;-1939345.615;2842126.798;False
1.11.42-2;-16.38116199;-71.50484155;-1939384.436;2842123.762;False
1.11.42-2;-16.38114477;-71.50463402;-1939385.03;2842147.525;False
1.11.42-2;-16.38078749;-71.50463955;-1939342.984;2842151.564;False
1.11.42-2;-16.38066971;-71.50484703;-1939326.531;2842129.569;False
1.11.42-2;-16.38066977;-71.50488019;-1939326.119;2842125.808;False
1.11.42-3; ; ;-1.516416327;20763369.87; 
1.11.42-3;-16.38114324;-71.50456349;-1939385.739;2842155.544;False
1.11.42-3;-16.38111466;-71.50415211;-1939387.567;2842202.575;False
1.11.42-3;-16.38085975;-71.50416412;-1939357.467;2842204.542;False
1.11.42-3;-16.38087025;-71.50457172;-1939353.563;2842158.176;False
1.11.42-4; ; ;-1.516416327;20763369.87; 
1.11.42-4;-16.38105738;-71.50359024;-1939387.922;2842267.049;False
1.11.42-4;-16.38112718;-71.50321417;-1939400.864;2842308.791;False
1.11.42-4;-16.38056675;-71.50313173;-1939336.06;2842325.461;False
1.11.42-4;-16.38052588;-71.50350686;-1939326.528;2842283.447;False
1.11.42-5; ; ;-1.516416327;20763369.87; 
1.11.42-5;-16.38113306;-71.50314811;-1939402.388;2842316.206;False
1.11.42-5;-16.38119434;-71.50275324;-1939414.566;2842360.192;False
1.11.42-5;-16.38059685;-71.50265932;-1939345.552;2842378.648;False
1.11.42-5;-16.38054372;-71.50303712;-1939334.547;2842336.492;False
1.11.42-6; ; ;-1.516416327;20763369.87; 
1.11.42-6;-16.38120357;-71.50268255;-1939416.542;2842368.089;False
1.11.42-6;-16.38126601;-71.50228767;-1939428.857;2842412.06;False
1.11.42-6;-16.38068372;-71.50219616;-1939361.598;2842430.044;False
1.11.42-6;-16.38062359;-71.50257398;-1939349.769;2842387.978;False
1.11.42-7; ; ;-1.516416327;20763369.87; 
1.11.42-7;-16.38147245;-71.50172603;-1939460.193;2842473.064;False
1.11.42-7;-16.38163499;-71.50138581;-1939483.581;2842509.529;False
1.11.42-7;-16.38100064;-71.50107582;-1939412.96;2842552.973;False
1.11.42-7;-16.38088677;-71.50141256;-1939395.335;2842516.268;False
1.11.42-8; ; ;-1.516416327;20763369.87; 
1.11.42-8;-16.38168043;-71.50133772;-1939489.526;2842514.389;False
1.11.42-8;-16.38182042;-71.50102025;-1939509.976;2842548.567;False
1.11.42-8;-16.38105381;-71.50064091;-1939424.691;2842601.606;False
1.11.42-8;-16.38097431;-71.50100344;-1939410.779;2842561.527;False
1.11.42-9; ; ;-1.516416327;20763369.87; 
1.11.42-9;-16.38184611;-71.50095792;-1939513.781;2842555.301;False
1.11.42-9;-16.38205315;-71.50052863;-1939543.52;2842601.287;False
1.11.42-9;-16.38118432;-71.4999851;-1939448.294;2842674.284;False
1.11.42-9;-16.38111393;-71.50020263;-1939437.281;2842650.531;False
1.11.42-9;-16.38105231;-71.50055599;-1939425.585;2842611.258;False
1.11.42-10; ; ;-1.516416327;20763369.87; 
1.11.42-10;-16.38098749;-71.50051841;-1939418.444;2842616.367;False
1.11.42-10;-16.38108929;-71.49999515;-1939437.003;2842674.386;False
1.11.42-10;-16.38100735;-71.49997498;-1939427.63;2842677.744;False
1.11.42-10;-16.38030926;-71.50001017;-1939345.168;2842682.872;False
1.11.42-10;-16.38024487;-71.50036532;-1939333.124;2842643.431;False
1.11.42-11; ; ;-1.516416327;20763369.87; 
1.11.42-11;-16.3808545;-71.50105121;-1939396.1;2842557.674;False
1.11.42-11;-16.38052415;-71.50097594;-1939358.236;2842570.526;False
1.11.42-11;-16.38031901;-71.5018883;-1939322.63;2842469.725;False
1.11.42-11;-16.380652;-71.5019866;-1939360.514;2842454.227;False
1.11.42-12; ; ;-1.516416327;20763369.87; 
1.11.42-12;-16.3802657;-71.50188569;-1939316.4;2842470.717;False
1.11.42-12;-16.38046954;-71.50097334;-1939351.853;2842571.535;False
1.11.42-12;-16.38012748;-71.50089132;-1939312.698;2842585.305;False
1.11.42-12;-16.37992626;-71.50181857;-1939277.366;2842482.763;False
1.11.42-13; ; ;-1.516416327;20763369.87; 
1.11.42-13;-16.38055526;-71.50243261;-1939343.524;2842404.904;False
1.11.42-13;-16.38061832;-71.50205984;-1939355.634;2842446.36;False
1.11.42-13;-16.37991729;-71.50189583;-1939275.338;2842474.118;False
1.11.42-13;-16.37984385;-71.50227946;-1939261.872;2842431.566;False
1.11.42-14; ; ;-1.516416327;20763369.87; 
1.11.42-14;-16.37990506;-71.50309782;-1939258.746;2842337.948;False
1.11.42-14;-16.3799926;-71.50259221;-1939275.405;2842394.151;False
1.11.42-14;-16.38010183;-71.50260556;-1939288.07;2842391.211;False
1.11.42-14;-16.38013791;-71.5024212;-1939294.634;2842411.65;False
1.11.42-14;-16.37982577;-71.50234996;-1939258.859;2842423.806;False
1.11.42-14;-16.37968361;-71.5030553;-1939233.264;2842345.663;False
1.11.42-15; ; ;-1.516416327;20763369.87; 
1.11.42-15;-16.38034717;-71.50400448;-1939299.258;2842229.342;False
1.11.42-15;-16.38036889;-71.50347991;-1939308.423;2842288.555;False
1.11.42-15;-16.37963336;-71.50346083;-1939222.247;2842300.324;False
1.11.42-15;-16.37963908;-71.50398939;-1939216.257;2842240.301;False
1.11.42-16; ; ;-1.516416327;20763369.87; 
1.11.42-16;-16.37971617;-71.50242653;-1939245.017;2842416.553;False
1.11.42-16;-16.37983892;-71.50186325;-1939266.541;2842478.837;False
1.11.42-16;-16.37945119;-71.50177235;-1939222.133;2842494.211;False
1.11.42-16;-16.37914481;-71.50328878;-1939167.017;2842326.219;False
1.11.42-16;-16.37951391;-71.50338943;-1939209.114;2842309.983;False
1.11.42-17; ; ;-1.516416327;20763369.87; 
1.11.42-17;-16.37985197;-71.50178435;-1939269.068;2842487.616;False
1.11.42-17;-16.38004751;-71.50087193;-1939303.547;2842588.549;False
1.11.42-17;-16.37967308;-71.50077268;-1939260.807;2842604.696;False
1.11.42-17;-16.37943893;-71.50169072;-1939221.721;2842503.629;False
1.11.42-18; ; ;-1.516416327;20763369.87; 
1.11.42-18;-16.3800607;-71.50079555;-1939306.06;2842597.04;False
1.11.42-18;-16.38022452;-71.50002617;-1939335.009;2842682.163;False
1.11.42-18;-16.38019518;-71.50000263;-1939331.858;2842685.217;False
1.11.42-18;-16.37984761;-71.50003243;-1939290.647;2842686.376;False
1.11.42-18;-16.37969161;-71.50070323;-1939263.86;2842612.331;False
1.11.42-19; ; ;-1.516416327;20763369.87; 
1.11.42-19;-16.37959522;-71.50066959;-1939252.959;2842617.406;False
1.11.42-19;-16.3797433;-71.50004184;-1939278.273;2842686.672;False
1.11.42-19;-16.37970064;-71.50001554;-1939273.592;2842690.212;False
1.11.42-19;-16.37936234;-71.50001479;-1939233.854;2842694.716;False
1.11.42-19;-16.37923015;-71.50059392;-1939211.022;2842630.756;False
1.11.42-20; ; ;-1.516416327;20763369.87; 
1.11.42-20;-16.37957089;-71.50076626;-1939248.882;2842606.76;False
1.11.42-20;-16.37923434;-71.50069505;-1939210.239;2842619.231;False
1.11.42-20;-16.37904606;-71.50160245;-1939176.677;2842518.773;False
1.11.42-20;-16.3793679;-71.50168896;-1939213.398;2842504.757;False
1.11.42-21; ; ;-1.516416327;20763369.87; 
1.11.42-21;-16.37905087;-71.50109101;-1939183.69;2842576.718;False
1.11.42-21;-16.37914788;-71.50065715;-1939200.558;2842624.66;False
