cluster,name_point,code_point,lat,long,y_proj,x_proj
2, Calle Gibraltar,CL02_PP_163,-16.45786,-71.556477,-1947742361,2835267.33
2,Complejo Deportivo Villa Sevilla,CL02_PP_164,-16.440417,-71.54662886,-1945818031,2836611578
2,Complejo Deportivo La Florida,CL02_PP_165,-16.44307866,-71.54761396,-1946118213,2836465123
2,Parque Entre Arica Y Caracas,CL02_PP_166,-16.44659062,-71.55035248,-1946496131,2836108814
2,Parque La Amistad (Entre Calle Lima Y Los Jazmines),CL02_PP_167,-16.44749621,-71.54736442,-1946640198,2836435.64
2,Losa Deportiva Bello Horizonte,CL02_PP_168,-16.43806541,-71.55628518,-1945420054,2835547821
2,Parque Francia,CL02_PP_169,-16.43892452,-71.55706456,-1945511126,2835448261
2,Plaza Hunter,CL02_PP_170,-16.4412219,-71.55859021,-1945761701,2835245329
2,P.S. Ampliacion Pampas Del Cusco,CL02_PP_171,-16.45042912,-71.55757901,-1946855765,2835239606
2,Parque Infantil Santa Rosa,CL02_PP_172,-16.46190125,-71.55509224,-1948234448,2835371395
